Wavelength,Intensity,,,,,,,,,,,,,,,,,,,,,,,,
 1648.1,2.76E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1649.1,2.91E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1650,3.04E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1650.9,3.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1651.9,3.31E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1652.8,3.45E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1653.8,3.59E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1654.7,3.72E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1655.7,3.86E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1656.6,3.99E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1657.5,4.11E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1658.5,4.24E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1659.4,4.36E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1660.4,4.49E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1661.3,4.59E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1662.3,4.71E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1663.2,4.80E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1664.2,4.90E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1665.1,4.99E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1666,5.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1667,5.14E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1667.9,5.20E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1668.9,5.26E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1669.8,5.31E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1670.8,5.35E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1671.7,5.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1672.6,5.40E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1673.6,5.41E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1674.5,5.41E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1675.5,5.40E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1676.4,5.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1677.4,5.35E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1678.3,5.31E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1679.2,5.27E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1680.2,5.21E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1681.1,5.15E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1682.1,5.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1683,5.00E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1684,4.91E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1684.9,4.82E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1685.8,4.72E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1686.8,4.61E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1687.7,4.50E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1688.7,4.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1689.6,4.26E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1690.6,4.13E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1691.5,4.00E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1692.5,3.86E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1693.4,3.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1694.3,3.60E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1695.3,3.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1696.2,3.33E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1697.2,3.18E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1698.1,3.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1699.1,2.91E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1700,2.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1700.9,2.65E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1701.9,2.51E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1702.8,2.38E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1703.8,2.25E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1704.7,2.13E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1705.7,2.00E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1706.6,1.89E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1707.5,1.78E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1708.5,1.67E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1709.4,1.57E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1710.4,1.46E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1711.3,1.37E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1712.3,1.27E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1713.2,1.18E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1714.2,1.10E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1715.1,1.02E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1716,9.46E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1717,8.70E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1717.9,8.06E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1718.9,7.39E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1719.8,6.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1720.8,6.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1721.7,5.73E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1722.6,5.26E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1723.6,4.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1724.5,4.38E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1725.5,3.97E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1726.4,3.62E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1727.4,3.27E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1728.3,2.98E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1729.2,2.71E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1730.2,2.44E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1731.1,2.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1732.1,1.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1733,1.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1734,1.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1734.9,1.46E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1735.8,1.32E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1736.8,1.18E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1737.7,1.07E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1738.7,9.54E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1739.6,8.63E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1740.6,7.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1741.5,7.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1742.5,6.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1743.4,5.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1744.3,5.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1745.3,4.72E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1746.2,4.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1747.2,3.94E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1748.1,3.64E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1749.1,3.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1750,3.12E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1750.9,2.92E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1751.9,2.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1752.8,2.58E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1753.8,2.44E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1754.7,2.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1755.7,2.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1756.6,2.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1757.5,2.08E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1758.5,2.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1759.4,1.97E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1760.4,1.92E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1761.3,1.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1762.3,1.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1763.2,1.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1764.2,1.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1765.1,1.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1766,1.78E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1767,1.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1767.9,1.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1768.9,1.75E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1769.8,1.74E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1770.8,1.72E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1771.7,1.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1772.6,1.70E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1773.6,1.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1774.5,1.68E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1775.5,1.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1776.4,1.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1777.4,1.63E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1778.3,1.61E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1779.2,1.60E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1780.2,1.57E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1781.1,1.55E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1782.1,1.53E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1783,1.51E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1784,1.48E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1784.9,1.45E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1785.8,1.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1786.8,1.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1787.7,1.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1788.7,1.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1789.6,1.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1790.6,1.27E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1791.5,1.24E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1792.5,1.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1793.4,1.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1794.3,1.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1795.3,1.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1796.2,1.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1797.2,1.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1798.1,9.93E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1799.1,9.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1800,9.23E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1800.9,8.90E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1801.9,8.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1802.8,8.21E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1803.8,7.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1804.7,7.56E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1805.7,7.23E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1806.6,6.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1807.5,6.66E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1808.5,6.36E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1809.4,6.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1810.4,5.83E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1811.3,5.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1812.3,5.35E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1813.2,5.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1814.2,4.93E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1815.1,4.75E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1816,4.58E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1817,4.41E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1817.9,4.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1818.9,4.14E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1819.8,4.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1820.8,3.93E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1821.7,3.86E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1822.6,3.80E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1823.6,3.75E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1824.5,3.72E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1825.5,3.71E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1826.4,3.71E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1827.4,3.73E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1828.3,3.76E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1829.2,3.80E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1830.2,3.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1831.1,3.95E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1832.1,4.04E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1833,4.15E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1834,4.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1834.9,4.40E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1835.8,4.54E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1836.8,4.70E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1837.7,4.86E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1838.7,5.05E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1839.6,5.23E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1840.6,5.44E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1841.5,5.64E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1842.5,5.87E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1843.4,6.08E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1844.3,6.30E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1845.3,6.55E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1846.2,6.78E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1847.2,7.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1848.1,7.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1849.1,7.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1850,7.77E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1850.9,8.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1851.9,8.27E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1852.8,8.50E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1853.8,8.76E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1854.7,8.99E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1855.7,9.24E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1856.6,9.46E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1857.5,9.68E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1858.5,9.91E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1859.4,1.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1860.4,1.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1861.3,1.05E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1862.3,1.07E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1863.2,1.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1864.2,1.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1865.1,1.12E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1866,1.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1867,1.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1867.9,1.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1868.9,1.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1869.8,1.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1870.8,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1871.7,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1872.6,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1873.6,1.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1874.5,1.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1875.5,1.19E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1876.4,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1877.4,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1878.3,1.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1879.2,1.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1880.2,1.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1881.1,1.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1882.1,1.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1883,1.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1884,1.13E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1884.9,1.12E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1885.8,1.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1886.8,1.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1887.7,1.08E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1888.7,1.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1889.6,1.05E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1890.6,1.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1891.5,1.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1892.5,1.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1893.4,9.97E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1894.3,9.85E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1895.3,9.72E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1896.2,9.60E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1897.2,9.48E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1898.1,9.38E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1899.1,9.28E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1900,9.20E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1900.9,9.13E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1901.9,9.06E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1902.8,9.01E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1903.8,8.97E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1904.7,8.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1905.7,8.93E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1906.6,8.94E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1907.5,8.95E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1908.5,8.99E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1909.4,9.03E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1910.4,9.10E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1911.3,9.18E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1912.3,9.28E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1913.2,9.39E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1914.2,9.53E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1915.1,9.67E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1916,9.83E+02,,,,,,,,,,,,,,,,,,,,,,,,
 1917,1.00E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1917.9,1.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1918.9,1.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1919.8,1.07E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1920.8,1.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1921.7,1.11E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1922.6,1.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1923.6,1.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1924.5,1.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1925.5,1.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1926.4,1.26E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1927.4,1.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1928.3,1.33E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1929.2,1.36E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1930.2,1.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1931.1,1.43E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1932.1,1.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1933,1.50E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1934,1.54E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1934.9,1.58E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1935.8,1.61E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1936.8,1.65E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1937.7,1.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1938.7,1.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1939.6,1.76E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1940.6,1.80E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1941.5,1.83E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1942.5,1.87E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1943.4,1.90E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1944.3,1.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1945.3,1.97E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1946.2,2.00E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1947.2,2.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1948.1,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1949.1,2.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1950,2.11E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1950.9,2.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1951.9,2.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1952.8,2.18E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1953.8,2.21E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1954.7,2.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1955.7,2.24E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1956.6,2.26E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1957.5,2.27E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1958.5,2.28E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1959.4,2.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1960.4,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1961.3,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1962.3,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1963.2,2.31E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1964.2,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1965.1,2.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1966,2.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1967,2.29E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1967.9,2.28E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1968.9,2.26E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1969.8,2.25E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1970.8,2.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1971.7,2.21E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1972.6,2.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1973.6,2.17E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1974.5,2.15E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1975.5,2.12E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1976.4,2.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1977.4,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1978.3,2.03E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1979.2,2.00E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1980.2,1.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1981.1,1.93E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1982.1,1.89E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1983,1.85E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1984,1.81E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1984.9,1.77E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1985.8,1.73E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1986.8,1.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1987.7,1.64E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1988.7,1.60E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1989.6,1.56E+03,,,,,,,,,,,,,,,,,,,,,,,,
