Wavelength,Spectra
223.12,3.41E+07
223.17,1.19E+07
223.21,4.75E+06
223.25,1.79E+06
223.29,6.32E+05
223.34,1.58E+05
223.38,4.83E+04
223.42,1.39E+04
223.46,3.75E+03
223.51,6.69E+02
223.55,1.67E+02
223.59,8.01E+01
223.63,1.82E+02
223.68,8.47E+02
223.72,2.78E+03
223.76,8.60E+03
223.8,2.49E+04
223.85,8.61E+04
223.89,2.16E+05
223.93,5.10E+05
223.97,1.13E+06
224.02,2.78E+06
224.06,5.34E+06
224.1,9.60E+06
224.14,1.62E+07
224.19,2.86E+07
224.23,4.18E+07
224.27,5.74E+07
224.31,7.41E+07
224.36,9.30E+07
224.4,1.04E+08
224.44,1.09E+08
224.48,1.07E+08
224.53,9.62E+07
224.57,8.21E+07
224.61,6.58E+07
224.65,4.96E+07
224.7,3.23E+07
224.74,2.25E+07
224.78,1.77E+07
224.82,2.00E+07
224.87,3.99E+07
224.91,8.07E+07
224.95,1.61E+08
224.99,3.06E+08
225.04,6.28E+08
225.08,1.04E+09
225.12,1.61E+09
225.16,2.36E+09
225.21,3.46E+09
225.25,4.38E+09
225.29,5.21E+09
225.33,5.82E+09
225.38,6.12E+09
225.42,5.94E+09
225.46,5.41E+09
225.5,4.63E+09
225.55,3.50E+09
225.59,2.61E+09
225.63,1.83E+09
225.67,1.22E+09
225.72,6.85E+08
225.76,4.16E+08
225.8,2.51E+08
225.84,1.57E+08
225.89,1.01E+08
225.93,9.17E+07
225.97,1.12E+08
226.01,1.73E+08
226.06,3.41E+08
226.1,5.87E+08
226.14,9.70E+08
226.18,1.52E+09
226.23,2.44E+09
226.27,3.34E+09
226.31,4.28E+09
226.35,5.16E+09
226.4,5.98E+09
226.44,6.28E+09
226.48,6.20E+09
226.52,5.78E+09
226.57,4.93E+09
226.61,4.17E+09
226.65,3.54E+09
226.69,3.19E+09
226.74,3.30E+09
226.78,3.86E+09
226.82,4.81E+09
226.86,6.03E+09
226.91,7.62E+09
226.95,8.70E+09
226.99,9.37E+09
227.03,9.51E+09
227.08,8.88E+09
227.12,7.84E+09
227.16,6.51E+09
227.2,5.08E+09
227.25,3.41E+09
227.29,2.32E+09
227.33,1.49E+09
227.37,9.24E+08
227.42,5.31E+08
227.46,4.28E+08
227.5,4.90E+08
227.54,7.14E+08
227.59,1.24E+09
227.63,1.85E+09
227.67,2.63E+09
227.71,3.53E+09
227.76,4.66E+09
227.8,5.44E+09
227.84,5.96E+09
227.88,6.15E+09
227.93,5.86E+09
227.97,5.26E+09
228.01,4.44E+09
228.05,3.53E+09
228.1,2.43E+09
228.14,1.68E+09
228.18,1.10E+09
228.22,7.00E+08
228.27,4.15E+08
228.31,3.40E+08
228.35,3.82E+08
228.39,5.37E+08
228.44,8.89E+08
228.48,1.29E+09
228.52,1.78E+09
228.56,2.31E+09
228.61,2.96E+09
228.65,3.38E+09
228.69,3.66E+09
228.73,3.75E+09
228.78,3.61E+09
228.82,3.34E+09
228.86,2.99E+09
228.9,2.61E+09
228.95,2.15E+09
228.99,1.82E+09
229.03,1.52E+09
229.08,1.21E+09
229.12,1.00E+09
229.16,8.48E+08
229.2,7.67E+08
229.25,8.26E+08
229.29,1.07E+09
229.33,1.57E+09
229.37,2.40E+09
229.42,4.02E+09
229.46,5.84E+09
229.5,8.09E+09
229.54,1.07E+10
229.59,1.40E+10
229.63,1.63E+10
229.67,1.81E+10
229.71,1.91E+10
229.76,1.90E+10
229.8,1.79E+10
229.84,1.61E+10
229.88,1.39E+10
229.93,1.12E+10
229.97,9.36E+09
230.01,8.10E+09
230.05,7.54E+09
230.1,7.79E+09
230.14,8.56E+09
230.18,9.60E+09
230.22,1.06E+10
230.27,1.14E+10
230.31,1.14E+10
230.35,1.08E+10
230.39,9.71E+09
230.44,7.80E+09
230.48,6.13E+09
230.52,4.54E+09
230.56,3.18E+09
230.61,1.89E+09
230.65,1.18E+09
230.69,7.15E+08
230.73,4.36E+08
230.78,2.68E+08
230.82,2.34E+08
230.86,2.70E+08
230.9,3.74E+08
230.95,6.07E+08
230.99,8.88E+08
231.03,1.26E+09
231.07,1.71E+09
231.12,2.40E+09
231.16,3.04E+09
231.2,3.79E+09
231.24,4.68E+09
