Wavelength,Spectra,,
402.03,1.19E+01,,
402.07,1.85E+01,,
402.11,2.83E+01,,
402.16,4.67E+01,,
402.2,6.82E+01,,
402.24,9.78E+01,,
402.28,1.37E+02,,
402.33,2.04E+02,,
402.37,2.75E+02,,
402.41,3.62E+02,,
402.45,4.68E+02,,
402.5,6.26E+02,,
402.54,7.74E+02,,
402.58,9.38E+02,,
402.62,1.12E+03,,
402.67,1.35E+03,,
402.71,1.53E+03,,
402.75,1.70E+03,,
402.79,1.86E+03,,
402.84,2.02E+03,,
402.88,2.12E+03,,
402.92,2.17E+03,,
402.96,2.18E+03,,
403.01,2.13E+03,,
403.05,2.05E+03,,
403.09,1.93E+03,,
403.13,1.79E+03,,
403.18,1.57E+03,,
403.22,1.39E+03,,
403.26,1.21E+03,,
403.3,1.03E+03,,
403.35,8.14E+02,,
403.39,6.62E+02,,
403.43,5.28E+02,,
403.47,4.12E+02,,
403.52,2.95E+02,,
403.56,2.20E+02,,
403.6,1.62E+02,,
403.64,1.16E+02,,
403.69,7.48E+01,,
403.73,5.14E+01,,
403.77,3.47E+01,,
403.81,2.29E+01,,
403.86,1.33E+01,,
403.9,8.41E+00,,
403.94,5.21E+00,,
403.98,3.17E+00,,
404.03,1.66E+00,,
404.07,9.62E-01,,
404.11,5.49E-01,,
404.16,2.65E-01,,
404.2,1.44E-01,,
404.24,7.72E-02,,
404.28,4.05E-02,,
404.33,1.76E-02,,
404.37,8.81E-03,,
404.41,4.34E-03,,
404.45,2.09E-03,,
404.5,8.17E-04,,
404.54,3.77E-04,,
404.58,1.71E-04,,
404.62,7.57E-05,,
404.67,2.66E-05,,
404.71,1.13E-05,,
404.75,4.70E-06,,
404.79,1.92E-06,,
404.84,6.08E-07,,
404.88,2.37E-07,,
404.92,9.08E-08,,
404.96,3.41E-08,,
405.01,9.73E-09,,
405.05,3.49E-09,,
405.09,1.23E-09,,
405.13,4.24E-10,,
405.18,1.09E-10,,
405.22,3.60E-11,,
405.26,1.16E-11,,
405.3,3.69E-12,,
405.35,8.55E-13,,
405.39,2.60E-13,,
405.94,2.71E-13,,
405.98,8.68E-13,,
406.03,3.63E-12,,
406.07,1.11E-11,,
406.11,3.36E-11,,
406.15,9.93E-11,,
406.2,3.75E-10,,
406.24,1.06E-09,,
406.28,2.95E-09,,
406.32,8.03E-09,,
406.37,2.74E-08,,
406.41,7.14E-08,,
406.45,1.83E-07,,
406.49,4.59E-07,,
406.54,1.41E-06,,
406.58,3.40E-06,,
406.62,8.03E-06,,
406.66,1.86E-05,,
406.71,5.16E-05,,
406.75,1.15E-04,,
406.79,2.49E-04,,
406.83,5.31E-04,,
406.88,1.33E-03,,
406.92,2.73E-03,,
406.96,5.47E-03,,
407,1.08E-02,,
407.05,2.44E-02,,
407.09,4.59E-02,,
407.13,8.48E-02,,
407.17,1.54E-01,,
407.22,3.15E-01,,
407.26,5.46E-01,,
407.3,9.30E-01,,
407.34,1.55E+00,,
407.39,2.87E+00,,
407.43,4.60E+00,,
407.47,7.22E+00,,
407.51,1.11E+01,,
