Wavelength,Spectra,,,
380.13,6.53E-04,,,
380.18,6.74E-04,,,
380.22,6.74E-04,,,
380.26,6.59E-04,,,
380.3,6.31E-04,,,
380.35,5.78E-04,,,
380.39,5.26E-04,,,
380.43,4.69E-04,,,
380.47,4.08E-04,,,
380.52,3.33E-04,,,
380.56,2.76E-04,,,
380.6,2.23E-04,,,
380.64,1.77E-04,,,
380.69,1.28E-04,,,
380.73,9.68E-05,,,
380.77,7.14E-05,,,
380.81,5.15E-05,,,
380.86,3.32E-05,,,
380.9,2.28E-05,,,
380.94,1.53E-05,,,
380.98,1.00E-05,,,
381.03,5.76E-06,,,
381.07,3.60E-06,,,
381.11,2.20E-06,,,
381.15,1.31E-06,,,
381.2,6.69E-07,,,
381.24,3.80E-07,,,
381.28,2.12E-07,,,
381.32,1.15E-07,,,
381.37,5.21E-08,,,
381.41,2.70E-08,,,
381.45,1.37E-08,,,
381.49,6.76E-09,,,
381.54,2.72E-09,,,
381.58,1.28E-09,,,
381.62,5.91E-10,,,
381.66,2.67E-10,,,
381.71,9.54E-11,,,
381.75,4.09E-11,,,
381.79,1.72E-11,,,
381.83,7.04E-12,,,
381.88,2.24E-12,,,
381.92,8.74E-13,,,
381.96,3.34E-13,,,
382,1.25E-13,,,
382.05,3.53E-14,,,
382.09,1.25E-14,,,
382.13,4.35E-15,,,
382.17,1.48E-15,,,
382.22,3.72E-16,,,
382.26,1.20E-16,,,
382.3,3.81E-17,,,
382.34,1.18E-17,,,
382.39,2.63E-18,,,
382.43,7.75E-19,,,
382.47,2.23E-19,,,
382.51,6.28E-20,,,
387.15,6.96E-20,,,
387.19,2.39E-19,,,
387.23,8.04E-19,,,
387.28,3.56E-18,,,
387.32,1.14E-17,,,
387.36,3.58E-17,,,
387.4,1.10E-16,,,
387.45,4.35E-16,,,
387.49,1.28E-15,,,
387.53,3.66E-15,,,
387.57,1.03E-14,,,
387.62,3.64E-14,,,
387.66,9.75E-14,,,
387.7,2.56E-13,,,
387.74,6.58E-13,,,
387.79,2.08E-12,,,
387.83,5.09E-12,,,
387.87,1.22E-11,,,
387.91,2.87E-11,,,
387.96,8.11E-11,,,
388,1.82E-10,,,
388.04,3.99E-10,,,
388.08,8.56E-10,,,
388.13,2.16E-09,,,
388.17,4.43E-09,,,
388.21,8.88E-09,,,
388.25,1.74E-08,,,
388.3,3.94E-08,,,
388.34,7.37E-08,,,
388.38,1.35E-07,,,
388.42,2.43E-07,,,
388.47,4.90E-07,,,
