Wavelength,Spectra,,,
201.82,1.34E+06,,,
201.86,9.01E+05,,,
201.91,5.38E+05,,,
201.95,3.98E+05,,,
201.99,3.67E+05,,,
202.03,4.18E+05,,,
202.08,5.46E+05,,,
202.12,6.61E+05,,,
202.16,7.51E+05,,,
202.21,7.96E+05,,,
202.25,7.65E+05,,,
202.29,6.81E+05,,,
202.33,5.60E+05,,,
202.38,3.93E+05,,,
202.42,2.71E+05,,,
202.46,1.73E+05,,,
202.5,1.02E+05,,,
202.55,4.71E+04,,,
202.59,2.33E+04,,,
202.63,1.06E+04,,,
202.67,4.50E+03,,,
202.72,1.37E+03,,,
202.76,4.87E+02,,,
202.8,1.60E+02,,,
202.84,4.84E+01,,,
202.89,9.76E+00,,,
202.93,2.48E+00,,,
202.97,5.83E-01,,,
203.01,1.27E-01,,,
203.06,1.69E-02,,,
203.1,3.07E-03,,,
203.14,5.18E-04,,,
203.18,8.07E-05,,,
203.23,7.08E-06,,,
203.27,9.26E-07,,,
203.31,1.12E-07,,,
203.35,1.25E-08,,,
203.4,7.24E-10,,,
203.44,6.78E-11,,,
206.12,1.95E-17,,,
206.16,2.14E-09,,,
206.2,2.07E-08,,,
206.24,1.86E-07,,,
206.29,2.60E-06,,,
206.33,1.98E-05,,,
206.37,1.39E-04,,,
206.41,9.11E-04,,,
206.46,8.59E-03,,,
206.5,4.76E-02,,,
206.54,2.44E-01,,,
206.58,1.17E+00,,,
206.63,7.40E+00,,,
206.67,2.98E+01,,,
206.71,1.12E+02,,,
206.75,3.89E+02,,,
206.8,1.66E+03,,,
206.84,4.89E+03,,,
206.88,1.33E+04,,,
206.92,3.38E+04,,,
206.97,9.74E+04,,,
207.01,2.09E+05,,,
207.05,4.15E+05,,,
207.09,7.67E+05,,,
207.14,1.49E+06,,,
207.18,2.33E+06,,,
207.22,3.37E+06,,,
207.26,4.54E+06,,,
207.31,5.93E+06,,,
207.35,6.76E+06,,,
207.39,7.15E+06,,,
207.43,7.02E+06,,,
207.48,6.17E+06,,,
207.52,5.13E+06,,,
207.56,3.95E+06,,,
207.6,2.83E+06,,,
207.65,1.68E+06,,,
207.69,1.01E+06,,,
207.73,5.70E+05,,,
207.77,2.97E+05,,,
207.82,1.19E+05,,,
207.86,5.23E+04,,,
207.9,2.14E+04,,,
207.94,8.15E+03,,,
207.99,2.19E+03,,,
208.03,7.05E+02,,,
208.07,2.10E+02,,,
208.11,5.83E+01,,,
208.16,1.06E+01,,,
208.2,2.47E+00,,,
208.24,5.39E-01,,,
208.28,1.09E-01,,,
208.33,1.33E-02,,,
208.37,2.30E-03,,,
208.41,5.55E-04,,,
208.45,1.27E-03,,,
208.5,1.09E-02,,,
208.54,5.77E-02,,,
208.58,2.85E-01,,,
208.62,1.31E+00,,,
208.67,7.99E+00,,,
208.71,3.13E+01,,,
208.75,1.14E+02,,,
208.8,5.19E+02,,,
208.84,1.61E+03,,,
208.88,4.65E+03,,,
208.92,1.25E+04,,,
208.97,3.91E+04,,,
209.01,8.96E+04,,,
209.05,1.92E+05,,,
209.09,3.82E+05,,,
209.14,8.19E+05,,,
209.18,1.39E+06,,,
209.22,2.21E+06,,,
209.26,3.27E+06,,,
209.31,4.84E+06,,,
209.35,6.13E+06,,,
209.39,7.23E+06,,,
209.43,7.95E+06,,,
209.48,8.13E+06,,,
209.52,7.66E+06,,,
209.56,6.73E+06,,,
209.6,5.51E+06,,,
209.65,3.90E+06,,,
209.69,2.73E+06,,,
209.73,1.79E+06,,,
209.77,1.09E+06,,,
209.82,5.32E+05,,,
209.86,2.77E+05,,,
209.9,1.35E+05,,,
209.94,6.11E+04,,,
209.99,2.06E+04,,,
210.03,7.95E+03,,,
210.07,2.86E+03,,,
210.11,9.62E+02,,,
210.16,2.22E+02,,,
210.2,6.37E+01,,,
210.24,1.70E+01,,,
210.28,4.21E+00,,,
210.33,6.68E-01,,,
210.37,1.41E-01,,,
210.41,2.78E-02,,,
210.45,5.09E-03,,,
210.5,5.52E-04,,,
210.54,8.61E-05,,,
210.58,1.26E-05,,,
210.62,2.27E-06,,,
210.67,8.24E-06,,,
210.71,6.20E-05,,,
210.75,4.40E-04,,,
210.79,2.92E-03,,,
210.84,2.80E-02,,,
210.88,1.58E-01,,,
210.92,8.28E-01,,,
210.96,4.05E+00,,,
211.01,2.66E+01,,,
211.05,1.11E+02,,,
211.09,4.29E+02,,,
211.13,1.55E+03,,,
211.18,6.98E+03,,,
211.22,2.15E+04,,,
211.26,6.14E+04,,,
211.3,1.64E+05,,,
211.35,5.05E+05,,,
211.39,1.15E+06,,,
211.43,2.42E+06,,,
211.47,4.77E+06,,,
211.52,1.01E+07,,,
211.56,1.69E+07,,,
211.6,2.64E+07,,,
211.64,3.83E+07,,,
211.69,5.54E+07,,,
211.73,6.86E+07,,,
211.77,7.92E+07,,,
211.81,8.52E+07,,,
211.86,8.50E+07,,,
211.9,7.91E+07,,,
211.94,7.02E+07,,,
211.98,6.14E+07,,,
212.03,5.51E+07,,,
212.07,5.71E+07,,,
212.11,6.69E+07,,,
212.15,8.42E+07,,,
212.2,1.13E+08,,,
212.24,1.37E+08,,,
212.28,1.56E+08,,,
212.32,1.67E+08,,,
212.37,1.65E+08,,,
212.41,1.51E+08,,,
212.45,1.29E+08,,,
212.49,1.03E+08,,,
212.54,7.14E+07,,,
212.58,5.13E+07,,,
212.62,3.82E+07,,,
212.66,3.28E+07,,,
212.71,3.71E+07,,,
212.75,4.84E+07,,,
212.79,6.51E+07,,,
212.83,8.46E+07,,,
212.88,1.08E+08,,,
212.92,1.23E+08,,,
212.96,1.30E+08,,,
213,1.29E+08,,,
213.05,1.17E+08,,,
213.09,1.05E+08,,,
213.13,9.32E+07,,,
213.17,8.83E+07,,,
213.22,9.65E+07,,,
213.26,1.16E+08,,,
213.3,1.46E+08,,,
213.34,1.81E+08,,,
213.39,2.23E+08,,,
213.43,2.47E+08,,,
213.47,2.55E+08,,,
213.51,2.47E+08,,,
213.56,2.14E+08,,,
213.6,1.77E+08,,,
213.64,1.36E+08,,,
213.68,9.77E+07,,,
213.73,5.85E+07,,,
213.77,3.58E+07,,,
213.81,2.05E+07,,,
213.85,1.09E+07,,,
213.9,4.51E+06,,,
213.94,2.09E+06,,,
213.98,9.87E+05,,,
214.02,6.62E+05,,,
214.07,1.07E+06,,,
214.11,2.24E+06,,,
214.15,4.68E+06,,,
214.19,9.20E+06,,,
214.24,1.95E+07,,,
214.28,3.28E+07,,,
214.32,5.15E+07,,,
214.36,7.54E+07,,,
214.41,1.10E+08,,,
214.45,1.38E+08,,,
214.49,1.62E+08,,,
214.53,1.77E+08,,,
214.58,1.80E+08,,,
214.62,1.71E+08,,,
214.66,1.54E+08,,,
214.7,1.36E+08,,,
214.75,1.21E+08,,,
214.79,1.22E+08,,,
214.83,1.39E+08,,,
214.87,1.72E+08,,,
214.92,2.30E+08,,,
214.96,2.80E+08,,,
215,3.23E+08,,,
215.04,3.51E+08,,,
215.09,3.54E+08,,,
215.13,3.30E+08,,,
215.17,2.87E+08,,,
215.21,2.33E+08,,,
215.26,1.63E+08,,,
215.3,1.14E+08,,,
215.34,7.37E+07,,,
215.38,4.46E+07,,,
215.43,2.16E+07,,,
215.47,1.12E+07,,,
215.51,5.42E+06,,,
215.56,1.98E+06,,,
215.6,8.21E+05,,,
215.64,3.17E+05,,,
215.68,1.14E+05,,,
215.73,2.90E+04,,,
215.77,8.93E+03,,,
215.81,2.57E+03,,,
215.85,6.91E+02,,,
215.9,1.22E+02,,,
215.94,2.97E+01,,,
215.98,1.49E+01,,,
216.02,4.11E+01,,,
216.07,2.36E+02,,,
216.11,9.03E+02,,,
216.15,3.23E+03,,,
216.19,1.08E+04,,,
216.24,4.45E+04,,,
216.28,1.28E+05,,,
216.32,3.42E+05,,,
216.36,8.58E+05,,,
216.41,2.46E+06,,,
216.45,5.28E+06,,,
216.49,1.06E+07,,,
216.53,1.99E+07,,,
216.58,3.97E+07,,,
216.62,6.39E+07,,,
216.66,9.62E+07,,,
216.7,1.35E+08,,,
216.75,1.88E+08,,,
216.79,2.27E+08,,,
216.83,2.56E+08,,,
216.87,2.70E+08,,,
216.92,2.63E+08,,,
216.96,2.42E+08,,,
217,2.13E+08,,,
217.04,1.86E+08,,,
217.09,1.66E+08,,,
217.13,1.73E+08,,,
217.17,2.02E+08,,,
217.21,2.55E+08,,,
217.26,3.43E+08,,,
217.3,4.18E+08,,,
217.34,4.83E+08,,,
217.38,5.24E+08,,,
217.43,5.28E+08,,,
217.47,4.93E+08,,,
217.51,4.31E+08,,,
217.55,3.52E+08,,,
217.6,2.48E+08,,,
217.64,1.74E+08,,,
217.68,1.14E+08,,,
217.72,6.97E+07,,,
217.77,3.43E+07,,,
217.81,1.80E+07,,,
217.85,8.86E+06,,,
217.89,4.07E+06,,,
217.94,1.40E+06,,,
217.98,5.51E+05,,,
218.02,2.03E+05,,,
218.06,6.98E+04,,,
218.11,1.67E+04,,,
218.15,4.95E+03,,,
218.19,1.37E+03,,,
218.23,3.53E+02,,,
218.28,5.91E+01,,,
218.32,1.32E+01,,,
218.36,2.99E+00,,,
218.4,1.72E+00,,,
218.45,6.85E+00,,,
218.49,2.53E+01,,,
218.53,8.82E+01,,,
218.57,2.88E+02,,,
218.62,1.15E+03,,,
218.66,3.23E+03,,,
218.7,8.50E+03,,,
218.74,2.10E+04,,,
218.79,5.90E+04,,,
218.83,1.26E+05,,,
218.87,2.51E+05,,,
218.91,4.69E+05,,,
218.96,9.38E+05,,,
219,1.52E+06,,,
219.04,2.33E+06,,,
219.08,3.35E+06,,,
219.13,4.89E+06,,,
219.17,6.21E+06,,,
219.21,7.50E+06,,,
219.25,8.65E+06,,,
219.3,9.71E+06,,,
219.34,1.02E+07,,,
219.38,1.03E+07,,,
