Wavelength,Spectra,,,
237.32,2.29E-08,,,
237.37,2.49E-09,,,
237.41,3.97E-10,,,
237.45,5.98E-11,,,
237.49,8.49E-12,,,
237.54,6.83E-13,,,
244.55,3.21E-21,,,
244.59,2.27E-20,,,
244.64,2.42E-19,,,
244.68,1.52E-18,,,
244.72,9.06E-18,,,
244.76,5.12E-17,,,
244.81,4.13E-16,,,
244.85,2.07E-15,,,
244.89,9.86E-15,,,
244.93,4.45E-14,,,
244.98,2.71E-13,,,
245.02,1.09E-12,,,
245.06,4.13E-12,,,
245.1,1.49E-11,,,
245.15,6.86E-11,,,
245.19,2.19E-10,,,
245.23,6.66E-10,,,
245.27,1.92E-09,,,
245.32,6.67E-09,,,
245.36,1.70E-08,,,
245.4,4.13E-08,,,
245.44,9.50E-08,,,
245.49,2.50E-07,,,
245.53,5.09E-07,,,
245.57,9.86E-07,,,
245.61,1.81E-06,,,
245.66,3.60E-06,,,
245.7,5.86E-06,,,
245.74,9.07E-06,,,
245.78,1.33E-05,,,
245.83,1.99E-05,,,
245.87,2.60E-05,,,
245.91,3.21E-05,,,
245.95,3.76E-05,,,
246,4.26E-05,,,
246.04,4.43E-05,,,
246.08,4.37E-05,,,
246.12,4.09E-05,,,
246.17,3.50E-05,,,
246.21,2.91E-05,,,
246.25,2.29E-05,,,
246.29,1.71E-05,,,
246.34,1.11E-05,,,
246.38,7.34E-06,,,
246.42,4.62E-06,,,
246.46,2.76E-06,,,
246.51,1.35E-06,,,
246.55,7.14E-07,,,
246.59,3.59E-07,,,
246.63,1.71E-07,,,
246.68,6.30E-08,,,
246.72,2.67E-08,,,
246.76,1.07E-08,,,
246.8,4.09E-09,,,
246.85,1.14E-09,,,
246.89,3.85E-10,,,
246.93,1.23E-10,,,
246.97,3.76E-11,,,
247.02,7.89E-12,,,
247.06,2.13E-12,,,
247.1,5.47E-13,,,
247.14,1.33E-13,,,
247.19,2.11E-14,,,
247.23,4.55E-15,,,
247.27,9.32E-16,,,
247.31,1.81E-16,,,
247.36,2.17E-17,,,
247.4,3.74E-18,,,
247.44,6.16E-19,,,
247.48,1.28E-19,,,
247.53,4.17E-19,,,
247.57,2.55E-18,,,
247.61,1.51E-17,,,
247.65,8.52E-17,,,
247.7,6.93E-16,,,
247.74,3.50E-15,,,
247.78,1.69E-14,,,
247.82,7.76E-14,,,
247.87,4.88E-13,,,
247.91,2.01E-12,,,
247.95,7.92E-12,,,
247.99,2.97E-11,,,
248.04,1.45E-10,,,
248.08,4.89E-10,,,
248.12,1.57E-09,,,
248.16,4.81E-09,,,
248.21,1.83E-08,,,
248.25,5.02E-08,,,
248.29,1.32E-07,,,
248.33,3.30E-07,,,
248.38,9.68E-07,,,
248.42,2.17E-06,,,
248.46,4.64E-06,,,
248.5,9.43E-06,,,
248.55,2.14E-05,,,
248.59,3.89E-05,,,
248.63,6.75E-05,,,
248.67,1.11E-04,,,
248.72,1.94E-04,,,
248.76,2.85E-04,,,
248.8,4.00E-04,,,
248.84,5.33E-04,,,
248.89,7.10E-04,,,
248.93,8.45E-04,,,
248.97,9.55E-04,,,
249.01,1.03E-03,,,
249.06,1.05E-03,,,
249.1,1.00E-03,,,
249.14,9.16E-04,,,
249.18,7.97E-04,,,
249.23,6.31E-04,,,
249.27,5.03E-04,,,
249.31,3.94E-04,,,
249.36,2.96E-04,,,
249.4,2.49E-04,,,
249.44,2.27E-04,,,
249.48,2.24E-04,,,
249.53,2.34E-04,,,
249.57,2.45E-04,,,
249.61,2.53E-04,,,
249.65,2.53E-04,,,
249.7,2.42E-04,,,
249.74,2.24E-04,,,
249.78,2.02E-04,,,
249.82,1.77E-04,,,
249.87,1.45E-04,,,
249.91,1.21E-04,,,
249.95,9.93E-05,,,
249.99,7.97E-05,,,
250.04,5.86E-05,,,
250.08,4.44E-05,,,
250.12,3.26E-05,,,
250.16,2.32E-05,,,
250.21,1.45E-05,,,
250.25,9.96E-06,,,
250.29,7.37E-06,,,
250.33,6.67E-06,,,
250.38,8.60E-06,,,
250.42,1.27E-05,,,
250.46,1.94E-05,,,
250.5,2.91E-05,,,
250.55,4.55E-05,,,
250.59,6.17E-05,,,
250.63,7.95E-05,,,
250.67,9.75E-05,,,
250.72,1.17E-04,,,
250.76,1.28E-04,,,
250.8,1.33E-04,,,
250.84,1.31E-04,,,
250.89,1.20E-04,,,
250.93,1.06E-04,,,
250.97,8.86E-05,,,
251.01,7.05E-05,,,
251.06,4.93E-05,,,
251.1,3.50E-05,,,
251.14,2.36E-05,,,
251.18,1.51E-05,,,
251.23,8.06E-06,,,
251.27,4.61E-06,,,
251.31,2.50E-06,,,
251.35,1.29E-06,,,
251.4,5.26E-07,,,
251.44,2.42E-07,,,
251.48,1.06E-07,,,
251.52,4.41E-08,,,
251.57,1.37E-08,,,
251.61,5.08E-09,,,
251.65,1.79E-09,,,
251.69,6.00E-10,,,
251.74,1.42E-10,,,
251.78,4.25E-11,,,
251.82,1.21E-11,,,
251.86,3.26E-12,,,
251.91,5.90E-13,,,
251.95,1.42E-13,,,
251.99,3.25E-14,,,
252.03,7.06E-15,,,
252.08,9.75E-16,,,
252.12,1.89E-16,,,
252.16,3.48E-17,,,
252.2,6.10E-18,,,
252.25,6.43E-19,,,
252.29,1.01E-19,,,
252.33,1.49E-20,,,
262.11,8.76E-21,,,
262.15,5.27E-20,,,
262.19,3.03E-19,,,
262.24,2.53E-18,,,
262.28,1.31E-17,,,
262.32,6.49E-17,,,
262.36,3.07E-16,,,
262.41,2.00E-15,,,
262.45,8.53E-15,,,
262.49,3.47E-14,,,
262.53,1.35E-13,,,
262.58,6.91E-13,,,
262.62,2.42E-12,,,
262.66,8.10E-12,,,
262.71,3.44E-11,,,
262.75,1.04E-10,,,
262.79,2.99E-10,,,
262.83,8.23E-10,,,
262.88,2.74E-09,,,
262.92,6.79E-09,,,
