Wavelength,Spectra,,,
215.73,2.99E-01,,,
215.77,2.30E-01,,,
215.81,1.67E-01,,,
215.85,1.14E-01,,,
215.9,6.42E-02,,,
215.94,3.78E-02,,,
215.98,2.09E-02,,,
216.02,1.08E-02,,,
216.07,4.33E-03,,,
216.11,1.93E-03,,,
216.15,8.08E-04,,,
216.19,3.15E-04,,,
216.24,8.86E-05,,,
216.28,2.97E-05,,,
216.32,9.36E-06,,,
216.36,2.93E-06,,,
216.41,2.23E-06,,,
216.45,8.81E-06,,,
216.49,4.15E-05,,,
216.53,1.85E-04,,,
216.58,1.09E-03,,,
216.62,4.20E-03,,,
216.66,1.51E-02,,,
216.7,5.06E-02,,,
216.75,2.09E-01,,,
216.79,6.02E-01,,,
216.83,1.62E+00,,,
216.87,4.09E+00,,,
216.92,1.18E+01,,,
216.96,2.56E+01,,,
217,5.18E+01,,,
217.04,9.81E+01,,,
217.09,1.98E+02,,,
217.13,3.22E+02,,,
217.17,4.91E+02,,,
217.21,6.98E+02,,,
217.26,9.87E+02,,,
217.3,1.21E+03,,,
217.34,1.38E+03,,,
217.38,1.48E+03,,,
217.43,1.46E+03,,,
217.47,1.34E+03,,,
217.51,1.15E+03,,,
217.55,9.28E+02,,,
217.6,6.43E+02,,,
217.64,4.44E+02,,,
217.68,2.87E+02,,,
217.72,1.74E+02,,,
217.77,8.42E+01,,,
217.81,4.38E+01,,,
217.85,2.13E+01,,,
217.89,9.68E+00,,,
217.94,3.29E+00,,,
217.98,1.29E+00,,,
218.02,4.70E-01,,,
218.06,1.61E-01,,,
218.11,3.82E-02,,,
218.15,1.14E-02,,,
218.19,3.49E-03,,,
218.23,1.95E-03,,,
218.28,4.10E-03,,,
218.32,9.89E-03,,,
218.36,2.29E-02,,,
218.4,4.99E-02,,,
218.45,1.20E-01,,,
218.49,2.25E-01,,,
218.53,3.95E-01,,,
218.57,6.48E-01,,,
218.62,1.10E+00,,,
218.66,1.55E+00,,,
218.7,2.05E+00,,,
218.74,2.53E+00,,,
218.79,3.01E+00,,,
218.83,3.21E+00,,,
218.87,3.20E+00,,,
218.91,2.99E+00,,,
218.96,2.50E+00,,,
219,2.01E+00,,,
219.04,1.51E+00,,,
219.08,1.07E+00,,,
219.13,6.26E-01,,,
219.17,3.80E-01,,,
219.21,2.16E-01,,,
219.25,1.15E-01,,,
219.3,4.74E-02,,,
219.34,2.17E-02,,,
219.38,9.31E-03,,,
219.42,3.74E-03,,,
219.47,1.09E-03,,,
219.51,3.76E-04,,,
219.55,1.22E-04,,,
219.59,3.68E-05,,,
219.64,7.54E-06,,,
219.68,1.97E-06,,,
219.72,4.81E-07,,,
219.76,1.10E-07,,,
219.81,1.58E-08,,,
219.85,3.12E-09,,,
219.89,5.75E-10,,,
219.93,9.92E-11,,,
219.98,1.01E-11,,,
220.02,1.51E-12,,,
220.06,2.34E-13,,,
220.1,6.20E-14,,,
220.15,4.71E-14,,,
220.19,5.17E-14,,,
220.23,5.50E-14,,,
220.27,5.50E-14,,,
