Wavelength,Spectra
652.83,2.74E-05
652.87,5.17E-05
652.91,9.71E-05
652.96,2.11E-04
653,3.90E-04
653.04,7.14E-04
653.08,1.30E-03
653.13,2.71E-03
653.17,4.85E-03
653.21,8.61E-03
653.25,1.52E-02
653.3,3.05E-02
653.34,5.28E-02
653.38,9.09E-02
653.43,1.77E-01
653.47,3.00E-01
653.51,5.03E-01
653.55,8.39E-01
653.6,1.57E+00
653.64,2.58E+00
653.68,4.19E+00
653.72,6.77E+00
653.77,1.22E+01
653.81,1.94E+01
653.85,3.05E+01
653.89,4.77E+01
653.94,8.27E+01
653.98,1.27E+02
654.02,1.94E+02
654.06,2.95E+02
654.11,4.90E+02
654.15,7.31E+02
654.19,1.08E+03
654.23,1.59E+03
654.28,2.54E+03
654.32,3.67E+03
654.36,5.27E+03
654.4,7.49E+03
654.45,1.15E+04
654.49,1.61E+04
654.53,2.24E+04
654.57,3.09E+04
654.62,4.57E+04
654.66,6.20E+04
654.7,8.34E+04
654.74,1.12E+05
654.79,1.59E+05
654.83,2.08E+05
654.87,2.72E+05
654.91,3.52E+05
654.96,4.81E+05
655,6.12E+05
655.04,7.73E+05
655.08,9.70E+05
655.13,1.27E+06
655.17,1.57E+06
655.21,1.92E+06
655.25,2.34E+06
655.3,2.95E+06
655.34,3.53E+06
655.38,4.19E+06
655.42,4.93E+06
655.47,5.98E+06
655.51,6.93E+06
655.55,7.97E+06
655.59,9.09E+06
655.64,1.06E+07
655.68,1.19E+07
655.72,1.33E+07
655.76,1.47E+07
655.81,1.64E+07
655.85,1.79E+07
655.89,1.93E+07
655.93,2.07E+07
655.98,2.23E+07
656.02,2.35E+07
656.06,2.45E+07
656.1,2.55E+07
656.15,2.64E+07
656.19,2.69E+07
656.23,2.73E+07
656.27,2.75E+07
656.32,2.74E+07
656.36,2.71E+07
656.4,2.66E+07
656.44,2.59E+07
656.49,2.48E+07
656.53,2.37E+07
656.57,2.26E+07
656.61,2.13E+07
656.66,1.96E+07
656.7,1.82E+07
656.74,1.68E+07
656.78,1.54E+07
656.83,1.36E+07
656.87,1.22E+07
656.91,1.09E+07
656.95,9.68E+06
657,8.24E+06
657.04,7.18E+06
657.08,6.21E+06
657.12,5.33E+06
657.17,4.36E+06
657.21,3.69E+06
657.25,3.09E+06
657.29,2.57E+06
657.34,2.02E+06
657.38,1.65E+06
657.42,1.34E+06
657.46,1.08E+06
657.51,8.19E+05
657.55,6.49E+05
657.59,5.11E+05
657.63,3.99E+05
657.68,2.90E+05
657.72,2.23E+05
657.76,1.70E+05
657.8,1.29E+05
657.85,8.98E+04
657.89,6.68E+04
657.93,4.94E+04
657.97,3.62E+04
658.02,2.43E+04
658.06,1.75E+04
658.1,1.26E+04
658.14,8.92E+03
658.19,5.76E+03
658.23,4.02E+03
658.27,2.79E+03
658.31,1.92E+03
658.36,1.19E+03
658.4,8.07E+02
658.44,5.42E+02
658.48,3.62E+02
658.53,2.16E+02
658.57,1.42E+02
658.61,9.21E+01
658.65,5.96E+01
658.7,3.42E+01
658.74,2.17E+01
658.78,1.37E+01
658.82,8.58E+00
658.87,4.73E+00
658.91,2.91E+00
658.95,1.78E+00
658.99,1.08E+00
659.04,5.72E-01
659.08,3.41E-01
659.12,2.02E-01
659.16,1.19E-01
659.21,6.06E-02
659.25,3.50E-02
659.29,2.01E-02
659.33,1.14E-02
659.38,5.60E-03
659.42,3.14E-03
659.46,1.75E-03
659.5,9.63E-04
659.55,4.54E-04
659.59,2.46E-04
659.63,1.33E-04
659.67,7.09E-05
659.72,3.21E-05
659.76,1.69E-05
659.8,8.81E-06
659.84,4.56E-06
659.89,1.99E-06
659.93,1.01E-06
659.97,5.12E-07
660.01,2.57E-07
660.06,1.07E-07
660.1,5.30E-08
660.14,2.60E-08
660.19,1.06E-08
660.23,5.08E-09
917.36,1.48E-11
917.41,2.82E-11
917.45,4.72E-11
917.49,7.86E-11
917.53,1.30E-10
917.58,2.44E-10
917.62,4.02E-10
917.66,6.58E-10
917.7,1.08E-09
917.75,1.97E-09
917.79,3.19E-09
917.83,5.15E-09
917.87,8.28E-09
917.92,1.49E-08
917.96,2.37E-08
918,3.77E-08
918.04,5.96E-08
918.09,1.05E-07
918.13,1.65E-07
918.17,2.58E-07
918.21,4.01E-07
918.26,6.93E-07
918.3,1.07E-06
918.34,1.65E-06
918.38,2.52E-06
918.43,4.27E-06
918.47,6.49E-06
918.51,9.82E-06
918.55,1.48E-05
918.6,2.46E-05
918.64,3.68E-05
918.68,5.47E-05
918.72,8.12E-05
918.77,1.32E-04
918.81,1.95E-04
918.85,2.85E-04
918.89,4.16E-04
918.94,6.65E-04
918.98,9.63E-04
919.02,1.39E-03
919.06,2.00E-03
919.11,3.12E-03
919.15,4.45E-03
919.19,6.32E-03
919.23,8.93E-03
919.28,1.37E-02
919.32,1.92E-02
919.36,2.69E-02
919.4,3.74E-02
919.45,5.62E-02
919.49,7.76E-02
919.53,1.07E-01
919.57,1.46E-01
919.62,2.15E-01
919.66,2.92E-01
919.7,3.96E-01
919.74,5.33E-01
919.79,7.71E-01
919.83,1.03E+00
919.87,1.37E+00
