Wavelength,Spectra,,,
386.55,1.45E-07,,,
386.6,5.60E-08,,,
386.64,2.55E-08,,,
386.68,1.14E-08,,,
386.72,4.96E-09,,,
386.77,1.71E-09,,,
386.81,7.12E-10,,,
386.85,2.90E-10,,,
386.89,1.16E-10,,,
386.94,3.56E-11,,,
386.98,1.35E-11,,,
387.02,5.03E-12,,,
387.06,1.83E-12,,,
387.11,5.03E-13,,,
387.15,1.75E-13,,,
387.19,5.93E-14,,,
387.23,1.97E-14,,,
387.28,4.83E-15,,,
387.32,1.53E-15,,,
387.36,4.70E-16,,,
387.4,1.43E-16,,,
387.45,3.12E-17,,,
387.49,9.04E-18,,,
400.07,1.48E-17,,,
400.12,6.75E-17,,,
400.16,2.14E-16,,,
400.2,6.66E-16,,,
400.24,2.03E-15,,,
400.29,7.95E-15,,,
400.33,2.32E-14,,,
400.37,6.63E-14,,,
400.41,1.86E-13,,,
400.46,6.56E-13,,,
400.5,1.76E-12,,,
400.54,4.63E-12,,,
400.58,1.19E-11,,,
400.63,3.79E-11,,,
400.67,9.36E-11,,,
400.71,2.26E-10,,,
400.75,5.37E-10,,,
400.8,1.54E-09,,,
400.84,3.49E-09,,,
400.88,7.78E-09,,,
400.92,1.70E-08,,,
400.97,4.38E-08,,,
401.01,9.15E-08,,,
401.05,1.87E-07,,,
401.09,3.77E-07,,,
401.14,8.76E-07,,,
401.18,1.68E-06,,,
401.22,3.17E-06,,,
401.26,5.86E-06,,,
401.31,1.23E-05,,,
401.35,2.17E-05,,,
401.39,3.77E-05,,,
401.43,6.41E-05,,,
401.48,1.21E-04,,,
401.52,1.97E-04,,,
401.56,3.14E-04,,,
401.6,4.92E-04,,,
401.65,8.38E-04,,,
401.69,1.26E-03,,,
401.73,1.84E-03,,,
401.77,2.66E-03,,,
401.82,4.08E-03,,,
401.86,5.62E-03,,,
401.9,7.60E-03,,,
401.94,1.01E-02,,,
401.99,1.39E-02,,,
402.03,1.77E-02,,,
402.07,2.20E-02,,,
402.11,2.69E-02,,,
402.16,3.35E-02,,,
402.2,3.92E-02,,,
402.24,4.49E-02,,,
402.28,5.04E-02,,,
402.33,5.68E-02,,,
402.37,6.11E-02,,,
402.41,6.44E-02,,,
402.45,6.66E-02,,,
402.5,6.77E-02,,,
402.54,6.70E-02,,,
402.58,6.51E-02,,,
402.62,6.20E-02,,,
402.67,5.67E-02,,,
402.71,5.17E-02,,,
402.75,4.63E-02,,,
402.79,4.06E-02,,,
402.84,3.35E-02,,,
402.88,2.81E-02,,,
402.92,2.32E-02,,,
402.96,1.87E-02,,,
403.01,1.39E-02,,,
403.05,1.08E-02,,,
403.09,8.18E-03,,,
403.13,6.08E-03,,,
403.18,4.09E-03,,,
403.22,2.91E-03,,,
403.26,2.03E-03,,,
403.3,1.39E-03,,,
403.35,8.44E-04,,,
403.39,5.53E-04,,,
403.43,3.56E-04,,,
403.47,2.24E-04,,,
403.52,1.23E-04,,,
403.56,7.41E-05,,,
403.6,4.39E-05,,,
403.64,2.55E-05,,,
403.69,1.26E-05,,,
403.73,6.98E-06,,,
403.77,3.81E-06,,,
403.81,2.04E-06,,,
403.86,9.06E-07,,,
403.9,4.64E-07,,,
403.94,2.33E-07,,,
403.98,1.15E-07,,,
404.03,4.60E-08,,,
404.07,2.17E-08,,,
404.11,1.00E-08,,,
404.16,3.71E-09,,,
404.2,1.64E-09,,,
404.24,7.13E-10,,,
404.28,3.03E-10,,,
404.33,1.01E-10,,,
404.37,4.13E-11,,,
404.41,1.65E-11,,,
404.45,6.46E-12,,,
404.5,1.95E-12,,,
404.54,7.30E-13,,,
404.58,2.68E-13,,,
404.62,9.67E-14,,,
404.67,2.63E-14,,,
404.71,9.07E-15,,,
404.75,3.07E-15,,,
404.79,1.02E-15,,,
404.84,2.50E-16,,,
404.88,7.92E-17,,,
404.92,2.16E-17,,,
404.96,6.18E-18,,,
407.85,6.97E-19,,,
407.9,4.63E-18,,,
407.94,1.45E-17,,,
407.98,4.48E-17,,,
408.02,1.35E-16,,,
408.07,5.25E-16,,,
408.11,1.52E-15,,,
408.15,4.32E-15,,,
408.19,1.21E-14,,,
408.24,4.23E-14,,,
408.28,1.13E-13,,,
408.32,2.97E-13,,,
408.36,7.64E-13,,,
408.41,2.42E-12,,,
408.45,5.98E-12,,,
408.49,1.45E-11,,,
408.53,3.44E-11,,,
408.58,9.87E-11,,,
408.62,2.25E-10,,,
408.66,5.02E-10,,,
408.7,1.10E-09,,,
408.75,2.86E-09,,,
