Wavelength,Spectra,,
334,2.00E-06,,
334.05,1.11E-05,,
334.09,4.24E-05,,
334.13,1.57E-04,,
334.17,5.67E-04,,
334.22,2.71E-03,,
334.26,9.17E-03,,
334.3,3.02E-02,,
334.34,9.64E-02,,
334.39,3.96E-01,,
334.43,1.19E+00,,
334.47,3.47E+00,,
334.51,9.83E+00,,
334.56,3.47E+01,,
334.6,9.24E+01,,
334.64,2.39E+02,,
334.68,6.00E+02,,
334.73,1.83E+03,,
334.77,4.30E+03,,
334.81,9.86E+03,,
334.85,2.20E+04,,
334.9,5.74E+04,,
334.94,1.20E+05,,
334.98,2.44E+05,,
335.02,4.82E+05,,
335.07,1.08E+06,,
335.11,2.01E+06,,
335.15,3.61E+06,,
335.19,6.33E+06,,
335.24,1.22E+07,,
335.28,2.01E+07,,
335.32,3.21E+07,,
335.36,4.98E+07,,
335.41,8.29E+07,,
335.45,1.21E+08,,
335.49,1.71E+08,,
335.53,2.35E+08,,
335.58,3.37E+08,,
335.62,4.34E+08,,
335.66,5.45E+08,,
335.7,6.65E+08,,
335.75,8.18E+08,,
335.79,9.36E+08,,
335.83,1.04E+09,,
335.87,1.13E+09,,
335.92,1.19E+09,,
335.96,1.21E+09,,
336,1.19E+09,,
336.04,1.14E+09,,
336.09,1.04E+09,,
336.13,9.36E+08,,
336.17,8.18E+08,,
336.21,6.95E+08,,
336.26,5.45E+08,,
336.3,4.34E+08,,
336.34,3.37E+08,,
336.38,2.53E+08,,
336.43,1.71E+08,,
336.47,1.21E+08,,
