Wavelength,Spectra,,,
204.93,6.50E-07,,,
204.97,6.34E-06,,,
205.01,5.74E-05,,,
205.05,4.81E-04,,,
205.1,6.18E-03,,,
205.14,4.38E-02,,,
205.18,2.87E-01,,,
205.22,1.75E+00,,,
205.27,1.51E+01,,,
205.31,7.75E+01,,,
205.35,3.70E+02,,,
205.39,1.64E+03,,,
205.44,9.44E+03,,,
205.48,3.52E+04,,,
205.52,1.22E+05,,,
205.56,3.92E+05,,,
205.61,1.52E+06,,,
205.65,4.11E+06,,,
205.69,1.03E+07,,,
205.73,2.41E+07,,,
205.78,6.26E+07,,,
205.82,1.23E+08,,,
205.86,2.25E+08,,,
205.9,3.81E+08,,,
205.95,6.62E+08,,,
205.99,9.47E+08,,,
206.03,1.26E+09,,,
206.07,1.55E+09,,,
206.12,1.80E+09,,,
206.16,1.87E+09,,,
206.2,1.80E+09,,,
206.24,1.61E+09,,,
206.29,1.26E+09,,,
206.33,9.47E+08,,,
206.37,6.62E+08,,,
206.41,4.30E+08,,,
206.46,2.25E+08,,,
206.5,1.23E+08,,,
206.54,6.26E+07,,,
206.58,2.95E+07,,,
206.63,1.03E+07,,,
206.67,4.11E+06,,,
206.71,1.52E+06,,,
206.75,5.19E+05,,,
206.8,1.22E+05,,,
206.84,3.56E+04,,,
206.88,9.86E+03,,,
206.92,2.85E+03,,,
206.97,1.05E+03,,,
207.01,1.02E+03,,,
207.05,1.38E+03,,,
207.09,2.01E+03,,,
207.14,3.09E+03,,,
207.18,4.09E+03,,,
207.22,5.08E+03,,,
207.26,5.87E+03,,,
207.31,6.36E+03,,,
207.35,6.24E+03,,,
207.39,5.68E+03,,,
207.43,4.81E+03,,,
207.48,3.51E+03,,,
207.52,2.51E+03,,,
207.56,1.67E+03,,,
207.6,1.03E+03,,,
207.65,5.05E+02,,,
207.69,2.64E+02,,,
207.73,1.28E+02,,,
207.77,5.73E+01,,,
207.82,1.90E+01,,,
207.86,7.21E+00,,,
207.9,2.54E+00,,,
207.94,8.32E-01,,,
207.99,1.85E-01,,,
208.03,5.13E-02,,,
208.07,1.32E-02,,,
208.11,3.15E-03,,,
208.16,4.73E-04,,,
208.2,9.53E-05,,,
208.24,1.79E-05,,,
208.28,3.10E-06,,,
208.33,3.14E-07,,,
208.37,4.61E-08,,,
208.41,6.30E-09,,,
208.45,7.98E-10,,,
208.5,5.43E-11,,,
208.54,5.82E-12,,,
208.58,5.79E-13,,,
209.05,7.05E-15,,,
209.09,6.89E-14,,,
209.14,1.07E-12,,,
209.18,8.91E-12,,,
209.22,6.87E-11,,,
209.26,4.93E-10,,,
209.31,5.24E-09,,,
209.35,3.19E-08,,,
209.39,1.81E-07,,,
209.43,9.57E-07,,,
209.48,6.92E-06,,,
209.52,3.10E-05,,,
209.56,1.30E-04,,,
209.6,5.03E-04,,,
209.65,2.47E-03,,,
209.69,8.16E-03,,,
209.73,2.50E-02,,,
209.77,7.15E-02,,,
209.82,2.39E-01,,,
209.86,5.81E-01,,,
209.9,1.31E+00,,,
209.94,2.75E+00,,,
209.99,6.31E+00,,,
210.03,1.14E+01,,,
210.07,1.96E+01,,,
210.11,3.41E+01,,,
210.16,8.39E+01,,,
210.2,2.36E+02,,,
210.24,8.19E+02,,,
210.28,3.01E+03,,,
210.33,1.47E+04,,,
210.37,4.87E+04,,,
210.41,1.51E+05,,,
210.45,4.35E+05,,,
210.5,1.48E+06,,,
210.54,3.64E+06,,,
210.58,8.31E+06,,,
210.62,1.77E+07,,,
210.67,4.10E+07,,,
210.71,7.42E+07,,,
210.75,1.25E+08,,,
210.79,1.96E+08,,,
210.84,3.10E+08,,,
210.88,4.13E+08,,,
210.92,5.13E+08,,,
210.96,5.92E+08,,,
211.01,6.41E+08,,,
211.05,6.29E+08,,,
211.09,5.75E+08,,,
211.13,4.89E+08,,,
211.18,3.61E+08,,,
211.22,2.62E+08,,,
211.26,1.76E+08,,,
211.3,1.10E+08,,,
211.35,5.57E+07,,,
211.39,2.97E+07,,,
211.43,1.47E+07,,,
211.47,6.80E+06,,,
211.52,2.34E+06,,,
211.56,9.20E+05,,,
211.6,3.36E+05,,,
211.64,1.14E+05,,,
211.69,2.69E+04,,,
211.73,7.79E+03,,,
211.77,2.10E+03,,,
211.81,5.32E+02,,,
211.86,9.25E+01,,,
211.9,2.74E+01,,,
211.94,1.36E+01,,,
211.98,1.07E+01,,,
212.03,9.18E+00,,,
212.07,7.77E+00,,,
212.11,6.16E+00,,,
212.15,4.55E+00,,,
212.2,2.82E+00,,,
212.24,1.77E+00,,,
212.28,1.04E+00,,,
212.32,5.68E-01,,,
212.37,2.41E-01,,,
212.41,1.12E-01,,,
212.45,4.85E-02,,,
212.49,1.96E-02,,,
212.54,5.69E-03,,,
212.58,1.95E-03,,,
212.62,6.25E-04,,,
212.66,1.86E-04,,,
212.71,3.71E-05,,,
212.75,9.41E-06,,,
212.79,2.23E-06,,,
212.83,4.90E-07,,,
212.88,6.68E-08,,,
212.92,1.25E-08,,,
212.96,2.19E-09,,,
213,3.56E-10,,,
213.05,3.32E-11,,,
213.09,4.60E-12,,,
213.13,5.94E-13,,,
213.17,7.14E-14,,,
213.22,4.57E-15,,,
217.09,1.40E-14,,,
217.13,1.24E-13,,,
217.17,1.03E-12,,,
217.21,7.94E-12,,,
217.26,9.32E-11,,,
217.3,6.20E-10,,,
217.34,3.86E-09,,,
217.38,2.24E-08,,,
217.43,1.84E-07,,,
217.47,9.23E-07,,,
217.51,4.32E-06,,,
217.55,1.89E-05,,,
217.6,1.09E-04,,,
217.64,4.09E-04,,,
217.68,1.44E-03,,,
217.72,4.73E-03,,,
217.77,1.91E-02,,,
217.81,5.39E-02,,,
217.85,1.43E-01,,,
217.89,3.53E-01,,,
217.94,9.95E-01,,,
217.98,2.12E+00,,,
218.02,4.21E+00,,,
218.06,7.83E+00,,,
218.11,1.55E+01,,,
218.15,2.48E+01,,,
218.19,3.70E+01,,,
218.23,5.18E+01,,,
218.28,7.16E+01,,,
218.32,8.62E+01,,,
218.36,9.69E+01,,,
218.4,1.02E+02,,,
