Wavelength,Spectra,,,
  198.85,3.13E-24,,,
  198.89,4.59E-25,,,
  198.93,6.20E-26,,,
  198.97,7.72E-27,,,
  199.02,5.10E-28,,,
  199.06,5.28E-29,,,
  199.1,5.05E-30,,,
  199.14,4.44E-31,,,
  199.27,2.37E-31,,,
  199.31,2.59E-30,,,
  199.36,4.58E-29,,,
  199.4,4.17E-28,,,
  199.44,3.51E-27,,,
  199.48,2.72E-26,,,
  199.53,3.16E-25,,,
  199.57,2.05E-24,,,
  199.61,1.23E-23,,,
  199.65,6.81E-23,,,
  199.7,5.17E-22,,,
  199.74,2.40E-21,,,
  199.78,1.02E-20,,,
  199.82,4.04E-20,,,
  199.87,2.01E-19,,,
  199.91,6.64E-19,,,
  199.95,2.03E-18,,,
  199.99,5.70E-18,,,
  200.04,1.86E-17,,,
  200.08,4.37E-17,,,
  200.12,9.50E-17,,,
  200.16,1.91E-16,,,
  200.21,4.07E-16,,,
  200.25,6.84E-16,,,
  200.29,1.06E-15,,,
  200.33,1.52E-15,,,
  200.38,2.12E-15,,,
  200.42,2.54E-15,,,
  200.46,2.80E-15,,,
  200.5,2.86E-15,,,
  200.55,2.62E-15,,,
  200.59,2.23E-15,,,
  200.63,1.76E-15,,,
  200.67,1.28E-15,,,
  200.72,7.68E-16,,,
  200.76,4.67E-16,,,
  200.8,2.62E-16,,,
  200.84,1.36E-16,,,
  200.89,5.35E-17,,,
  200.93,2.32E-17,,,
  200.97,9.28E-18,,,
  201.01,3.43E-18,,,
  201.06,8.84E-19,,,
  201.1,2.73E-19,,,
  201.14,7.80E-20,,,
  201.18,2.06E-20,,,
  201.23,3.47E-21,,,
  201.27,7.65E-22,,,
  201.31,1.56E-22,,,
  201.35,8.65E-08,,,
  201.4,1.63E-06,,,
  201.44,1.56E-05,,,
  201.48,1.39E-04,,,
  201.52,1.14E-03,,,
  201.57,1.42E-02,,,
  201.61,9.77E-02,,,
  201.65,6.23E-01,,,
  201.69,3.67E+00,,,
  201.74,3.02E+01,,,
  201.78,1.49E+02,,,
  201.82,6.83E+02,,,
  201.86,2.89E+03,,,
  201.91,1.57E+04,,,
  201.95,5.58E+04,,,
  201.99,1.83E+05,,,
  202.03,5.57E+05,,,
  202.08,2.00E+06,,,
  202.12,5.10E+06,,,
  202.16,1.20E+07,,,
  202.21,3.15E+07,,,
  202.25,6.23E+07,,,
  202.29,1.14E+08,,,
  202.33,1.93E+08,,,
  202.38,3.34E+08,,,
  202.42,4.74E+08,,,
  202.46,6.23E+08,,,
  202.5,7.57E+08,,,
  202.55,8.66E+08,,,
  202.59,8.83E+08,,,
  202.63,8.33E+08,,,
  202.67,7.27E+08,,,
  202.72,5.49E+08,,,
  202.76,4.02E+08,,,
  202.8,2.72E+08,,,
  202.84,1.71E+08,,,
  202.89,8.51E+07,,,
  202.93,4.47E+07,,,
  202.97,2.18E+07,,,
  203.01,9.78E+06,,,
  203.06,3.23E+06,,,
  203.1,1.22E+06,,,
  203.14,4.25E+05,,,
  203.18,1.37E+05,,,
  203.23,2.99E+04,,,
  203.27,8.11E+03,,,
  203.31,2.03E+03,,,
  203.35,4.71E+02,,,
  203.4,6.78E+01,,,
  203.44,1.32E+01,,,
  203.48,2.37E+00,,,
  203.52,3.95E-01,,,
  203.57,3.76E-02,,,
  203.61,5.25E-03,,,
  203.65,6.78E-04,,,
  203.69,8.10E-05,,,
  203.74,5.10E-06,,,
  203.78,5.11E-07,,,
  203.82,4.74E-08,,,
  203.86,1.95E-14,,,
  203.91,2.28E-14,,,
  203.95,2.37E-14,,,
  203.99,2.28E-14,,,
  204.03,2.03E-14,,,
  204.08,1.58E-14,,,
  204.12,1.18E-14,,,
  204.16,8.21E-15,,,
  204.2,5.28E-15,,,
  204.25,2.72E-15,,,
  204.29,1.47E-15,,,
  204.33,7.37E-16,,,
  204.37,3.41E-16,,,
  204.42,1.17E-16,,,
  204.46,4.56E-17,,,
  204.5,1.65E-17,,,
  204.54,5.50E-18,,,
  204.59,1.25E-18,,,
  204.63,3.53E-19,,,
  204.67,9.19E-20,,,
  204.71,2.32E-20,,,
  204.76,1.07E-20,,,
  204.8,3.25E-20,,,
  204.84,1.27E-19,,,
  204.88,4.68E-19,,,
  204.93,2.15E-18,,,
  204.97,6.70E-18,,,
  205.01,1.94E-17,,,
  205.05,5.18E-17,,,
  205.1,1.59E-16,,,
  205.14,3.60E-16,,,
  205.18,7.53E-16,,,
  205.22,1.46E-15,,,
  205.27,3.01E-15,,,
  205.31,4.92E-15,,,
  205.35,7.46E-15,,,
  205.39,1.05E-14,,,
  205.44,1.44E-14,,,
  205.48,1.71E-14,,,
  205.52,1.88E-14,,,
  205.56,1.92E-14,,,
  205.61,1.77E-14,,,
  205.65,1.52E-14,,,
  205.69,1.21E-14,,,
  205.73,8.93E-15,,,
  205.78,5.50E-15,,,
  205.82,3.43E-15,,,
  205.86,1.99E-15,,,
  205.9,1.09E-15,,,
  205.95,5.38E-16,,,
  205.99,4.68E-16,,,
  206.03,7.49E-16,,,
  206.07,1.56E-15,,,
  206.12,3.85E-15,,,
  206.16,7.42E-15,,,
  206.2,1.33E-14,,,
  206.24,2.20E-14,,,
  206.29,3.73E-14,,,
  206.33,5.23E-14,,,
  206.37,6.80E-14,,,
  206.41,8.21E-14,,,
  206.46,9.34E-14,,,
  206.5,9.51E-14,,,
  206.54,8.99E-14,,,
  206.58,7.89E-14,,,
  206.63,6.02E-14,,,
  206.67,4.46E-14,,,
  206.71,3.06E-14,,,
  206.75,1.95E-14,,,
  206.8,1.00E-14,,,
  206.84,5.39E-15,,,
  206.88,2.69E-15,,,
  206.92,1.25E-15,,,
  206.97,4.29E-16,,,
  207.01,1.68E-16,,,
  207.05,6.10E-17,,,
  207.09,2.05E-17,,,
  207.14,4.74E-18,,,
  207.18,1.35E-18,,,
  207.22,3.56E-19,,,
  207.26,8.72E-20,,,
  207.31,1.35E-20,,,
  207.35,2.79E-21,,,
  207.39,5.36E-22,,,
  207.43,9.54E-23,,,
  207.48,9.92E-24,,,
  207.52,1.52E-24,,,
  207.56,4.10E-25,,,
  207.6,1.32E-24,,,
  207.65,1.19E-23,,,
  207.69,6.44E-23,,,
  207.73,3.25E-22,,,
  207.77,1.52E-21,,,
  207.82,9.46E-21,,,
  207.86,3.76E-20,,,
  207.9,1.39E-19,,,
  207.94,4.75E-19,,,
  207.99,2.00E-18,,,
  208.03,5.81E-18,,,
  208.07,1.57E-17,,,
  208.11,3.93E-17,,,
  208.16,1.12E-16,,,
  208.2,2.38E-16,,,
  208.24,4.69E-16,,,
  208.28,8.61E-16,,,
  208.33,1.66E-15,,,
  208.37,2.58E-15,,,
  208.41,3.72E-15,,,
  208.45,5.00E-15,,,
  208.5,6.51E-15,,,
  208.54,7.40E-15,,,
  208.58,7.83E-15,,,
  208.62,7.70E-15,,,
  208.67,6.83E-15,,,
  208.71,5.79E-15,,,
  208.75,4.72E-15,,,
  208.8,3.82E-15,,,
  208.84,3.81E-15,,,
  208.88,4.76E-15,,,
  208.92,6.91E-15,,,
  208.97,1.15E-14,,,
  209.01,1.66E-14,,,
  209.05,2.25E-14,,,
  209.09,2.85E-14,,,
  209.14,3.46E-14,,,
  209.18,3.73E-14,,,
  209.22,3.73E-14,,,
  209.26,3.47E-14,,,
  209.31,2.86E-14,,,
  209.35,2.26E-14,,,
  209.39,1.68E-14,,,
  209.43,1.19E-14,,,
  209.48,7.60E-15,,,
  209.52,5.87E-15,,,
  209.56,5.49E-15,,,
  209.6,6.16E-15,,,
  209.65,7.92E-15,,,
