Wavelength,Spectra,,,
219.09,5.03E-04,,,
219.13,4.59E-04,,,
219.17,3.95E-04,,,
219.21,3.27E-04,,,
219.25,2.65E-04,,,
219.3,2.12E-04,,,
219.34,1.94E-04,,,
219.38,1.96E-04,,,
219.42,2.13E-04,,,
219.46,2.36E-04,,,
219.51,2.58E-04,,,
219.55,2.63E-04,,,
219.59,2.53E-04,,,
219.63,2.28E-04,,,
219.67,1.93E-04,,,
219.72,1.43E-04,,,
219.76,1.04E-04,,,
219.8,7.12E-05,,,
219.84,4.55E-05,,,
219.88,2.72E-05,,,
219.92,1.52E-05,,,
219.97,6.70E-06,,,
220.01,3.23E-06,,,
220.05,1.46E-06,,,
220.09,6.14E-07,,,
220.13,2.42E-07,,,
220.18,6.91E-08,,,
220.22,2.35E-08,,,
220.26,7.47E-09,,,
220.3,2.23E-09,,,
220.34,6.20E-10,,,
220.39,1.14E-10,,,
220.43,2.74E-11,,,
220.47,6.16E-12,,,
220.51,1.29E-12,,,
220.55,2.54E-13,,,
220.6,3.03E-14,,,
220.64,5.14E-15,,,
220.68,8.14E-16,,,
220.72,1.21E-16,,,
220.76,1.68E-17,,,
220.8,2.17E-18,,,
220.85,1.54E-19,,,
221.48,5.26E-35,,,
221.52,4.41E-34,,,
221.56,3.47E-33,,,
221.6,2.56E-32,,,
221.64,2.41E-20,,,
221.68,1.99E-19,,,
221.73,2.53E-18,,,
221.77,1.80E-17,,,
221.81,1.20E-16,,,
221.85,7.53E-16,,,
221.89,4.42E-15,,,
221.94,3.69E-14,,,
221.98,1.88E-13,,,
222.02,8.93E-13,,,
222.06,3.99E-12,,,
222.1,1.67E-11,,,
222.15,9.14E-11,,,
222.19,3.31E-10,,,
222.23,1.13E-09,,,
222.27,3.58E-09,,,
222.31,1.07E-08,,,
222.35,3.00E-08,,,
222.4,9.92E-08,,,
222.44,2.40E-07,,,
222.48,5.46E-07,,,
222.52,1.16E-06,,,
222.56,2.33E-06,,,
222.61,5.05E-06,,,
222.65,8.73E-06,,,
222.69,1.42E-05,,,
222.73,2.16E-05,,,
222.77,3.08E-05,,,
222.82,4.41E-05,,,
222.86,5.49E-05,,,
222.9,6.45E-05,,,
222.94,7.18E-05,,,
222.98,7.60E-05,,,
223.03,7.72E-05,,,
223.07,7.56E-05,,,
223.11,7.28E-05,,,
223.15,6.96E-05,,,
223.19,6.64E-05,,,
223.23,6.29E-05,,,
223.28,5.76E-05,,,
223.32,5.20E-05,,,
223.36,4.52E-05,,,
223.4,3.74E-05,,,
223.44,2.94E-05,,,
223.49,2.00E-05,,,
223.53,1.38E-05,,,
223.57,8.88E-06,,,
223.61,5.39E-06,,,
223.65,3.07E-06,,,
223.7,1.39E-06,,,
223.74,6.85E-07,,,
223.78,3.17E-07,,,
223.82,1.38E-07,,,
223.86,5.60E-08,,,
223.91,1.66E-08,,,
223.95,5.87E-09,,,
223.99,1.94E-09,,,
224.03,6.01E-10,,,
224.07,1.75E-10,,,
224.11,4.76E-11,,,
224.16,8.59E-12,,,
224.2,2.13E-12,,,
224.24,1.03E-12,,,
224.28,2.96E-12,,,
224.32,1.32E-11,,,
224.37,8.19E-11,,,
224.41,3.28E-10,,,
224.45,1.23E-09,,,
224.49,4.35E-09,,,
224.53,1.44E-08,,,
224.58,5.90E-08,,,
224.62,1.70E-07,,,
224.66,4.58E-07,,,
224.7,1.16E-06,,,
224.74,2.76E-06,,,
