Wavelength,Spectra,,,
219.94,1.40E-28,,,
219.98,1.43E-28,,,
220.02,1.56E-28,,,
220.06,1.77E-28,,,
220.11,2.13E-28,,,
220.15,2.43E-28,,,
220.19,2.69E-28,,,
220.23,2.89E-28,,,
220.28,3.05E-28,,,
220.32,3.14E-28,,,
220.36,3.22E-28,,,
220.41,3.36E-28,,,
220.45,3.52E-28,,,
220.49,3.72E-28,,,
220.53,3.96E-28,,,
220.58,4.28E-28,,,
220.62,4.56E-28,,,
220.66,4.89E-28,,,
220.7,5.30E-28,,,
220.75,6.07E-28,,,
220.79,7.05E-28,,,
220.83,8.56E-28,,,
220.88,1.16E-27,,,
220.92,1.52E-27,,,
220.96,2.02E-27,,,
221,2.66E-27,,,
221.05,3.63E-27,,,
221.09,4.51E-27,,,
221.13,5.42E-27,,,
221.17,6.30E-27,,,
221.22,7.28E-27,,,
221.26,7.93E-27,,,
221.3,8.43E-27,,,
221.34,8.80E-27,,,
221.39,9.10E-27,,,
221.43,9.22E-27,,,
221.47,9.22E-27,,,
221.52,9.02E-27,,,
221.56,8.64E-27,,,
221.6,8.03E-27,,,
221.64,7.20E-27,,,
221.69,5.90E-27,,,
221.73,4.75E-27,,,
221.77,3.63E-27,,,
221.81,2.61E-27,,,
221.86,1.59E-27,,,
221.9,1.00E-27,,,
221.94,5.92E-28,,,
