Wavelength,Spectra
449.65,3.42E-05
449.69,8.41E-05
449.73,2.04E-04
449.77,4.86E-04
449.82,1.41E-03
449.86,3.25E-03
449.9,7.36E-03
449.94,1.64E-02
449.99,4.38E-02
450.03,9.44E-02
450.07,2.00E-01
450.11,4.18E-01
450.16,1.03E+00
450.2,2.07E+00
450.24,4.11E+00
450.28,8.03E+00
450.33,1.81E+01
450.37,3.42E+01
450.41,6.35E+01
450.45,1.16E+02
450.5,2.41E+02
450.54,4.26E+02
450.58,7.40E+02
450.62,1.27E+03
450.67,2.42E+03
450.71,3.99E+03
450.75,6.49E+03
450.79,1.04E+04
450.84,1.83E+04
450.88,2.82E+04
450.92,4.29E+04
450.96,6.43E+04
451.01,1.04E+05
451.05,1.50E+05
451.09,2.14E+05
451.13,3.00E+05
451.18,4.47E+05
451.22,6.04E+05
451.26,8.03E+05
451.31,1.12E+06
451.35,1.44E+06
451.39,1.83E+06
451.43,2.27E+06
451.48,2.93E+06
451.52,3.52E+06
451.56,4.16E+06
451.6,4.85E+06
451.65,5.74E+06
451.69,6.46E+06
451.73,7.15E+06
451.77,7.79E+06
451.82,8.49E+06
451.86,8.93E+06
451.9,9.25E+06
451.94,9.44E+06
451.99,9.46E+06
452.03,9.31E+06
452.07,9.03E+06
452.11,8.61E+06
452.16,7.94E+06
452.2,7.32E+06
452.24,6.63E+06
452.28,5.92E+06
452.33,5.03E+06
452.37,4.33E+06
452.41,3.67E+06
452.45,3.07E+06
452.5,2.40E+06
452.54,1.93E+06
452.58,1.53E+06
452.62,1.20E+06
452.67,8.61E+05
452.71,6.49E+05
452.75,4.82E+05
452.79,3.53E+05
452.84,2.33E+05
452.88,1.65E+05
452.92,1.14E+05
452.96,7.82E+04
453.01,4.76E+04
453.05,3.14E+04
453.09,2.04E+04
453.13,1.31E+04
453.18,7.31E+03
453.22,4.52E+03
453.26,2.75E+03
453.3,1.64E+03
453.35,8.47E+02
453.39,4.90E+02
453.43,2.79E+02
453.47,1.56E+02
453.52,7.39E+01
453.56,4.00E+01
453.6,2.13E+01
453.64,1.12E+01
453.69,4.86E+00
453.73,2.46E+00
453.77,1.23E+00
453.81,6.01E-01
453.86,2.41E-01
453.9,1.14E-01
453.94,5.32E-02
453.98,2.44E-02
454.03,9.01E-03
454.07,3.99E-03
454.11,1.74E-03
454.15,7.46E-04
454.2,2.54E-04
454.24,1.05E-04
454.28,4.28E-05
454.32,1.72E-05
454.37,5.38E-06
454.41,2.09E-06
454.45,7.96E-07
454.49,2.99E-07
454.54,8.60E-08
454.58,3.12E-08
454.62,1.11E-08
454.66,3.91E-09
