Wavelength,Spectra,,
233.08,3.38E+07,,
233.12,4.16E+07,,
233.17,5.01E+07,,
233.21,5.47E+07,,
233.25,5.67E+07,,
233.29,5.57E+07,,
233.33,5.20E+07,,
233.37,4.61E+07,,
233.41,3.87E+07,,
233.45,3.09E+07,,
233.49,2.34E+07,,
233.54,1.53E+07,,
233.58,1.03E+07,,
233.62,6.55E+06,,
233.66,3.95E+06,,
233.7,2.26E+06,,
233.74,1.22E+06,,
233.78,6.23E+05,,
233.82,3.02E+05,,
233.86,1.38E+05,,
233.91,4.79E+04,,
233.95,1.93E+04,,
233.99,7.35E+03,,
234.03,2.64E+03,,
234.07,8.95E+02,,
234.11,2.87E+02,,
234.15,8.67E+01,,
234.19,2.47E+01,,
234.23,6.66E+00,,
234.28,1.19E+00,,
234.32,2.81E-01,,
234.36,6.26E-02,,
234.4,1.32E-02,,
234.44,2.61E-03,,
234.48,4.88E-04,,
234.52,8.60E-05,,
234.56,1.43E-05,,
234.6,2.24E-06,,
234.64,3.30E-07,,
234.69,2.79E-08,,
234.73,3.62E-09,,
235.22,1.15E-09,,
235.26,9.08E-09,,
235.3,6.80E-08,,
235.34,4.81E-07,,
235.38,3.21E-06,,
