Wavelength,Spectra
380.77,5.89E+03
380.81,3.04E+03
380.86,1.29E+03
380.9,6.34E+02
380.94,3.05E+02
380.98,1.43E+02
381.03,5.40E+01
381.07,2.41E+01
381.11,1.06E+01
381.15,4.51E+00
381.2,1.51E+00
381.24,6.16E-01
381.28,2.45E-01
381.32,9.53E-02
381.37,2.84E-02
381.41,1.05E-02
381.45,3.81E-03
381.49,1.35E-03
381.54,3.57E-04
381.58,1.20E-04
381.62,3.96E-05
381.66,1.28E-05
381.71,3.00E-06
381.75,9.20E-07
381.79,2.76E-07
381.83,8.08E-08
381.88,1.69E-08
404.07,5.46E-08
404.11,1.76E-07
404.16,7.41E-07
404.2,2.29E-06
404.24,6.94E-06
404.28,2.06E-05
404.33,7.83E-05
404.37,2.23E-04
404.41,6.22E-04
404.45,1.70E-03
404.5,5.83E-03
404.54,1.53E-02
404.58,3.93E-02
404.62,9.90E-02
404.67,3.06E-01
404.71,7.39E-01
404.75,1.75E+00
404.79,4.06E+00
404.84,1.13E+01
404.88,2.52E+01
404.92,5.49E+01
404.96,1.17E+02
405.01,2.95E+02
405.05,6.05E+02
405.09,1.21E+03
405.13,2.39E+03
405.18,5.43E+03
405.22,1.02E+04
405.26,1.89E+04
405.3,3.43E+04
405.35,7.03E+04
405.39,1.22E+05
405.43,2.08E+05
405.47,3.48E+05
405.52,6.42E+05
405.56,1.03E+06
405.6,1.61E+06
405.64,2.48E+06
405.69,4.13E+06
405.73,6.09E+06
405.77,8.80E+06
405.81,1.25E+07
405.86,1.88E+07
405.9,2.55E+07
405.94,3.39E+07
405.98,4.42E+07
406.03,6.00E+07
406.07,7.49E+07
406.11,9.18E+07
406.15,1.10E+08
406.2,1.35E+08
406.24,1.56E+08
406.28,1.76E+08
406.32,1.94E+08
406.37,2.15E+08
406.41,2.28E+08
406.45,2.37E+08
406.49,2.41E+08
406.54,2.41E+08
406.58,2.35E+08
406.62,2.25E+08
406.66,2.11E+08
406.71,1.90E+08
406.75,1.71E+08
406.79,1.51E+08
406.83,1.30E+08
406.88,1.06E+08
406.92,8.75E+07
406.96,7.10E+07
407,5.66E+07
407.05,4.14E+07
407.09,3.16E+07
407.13,2.36E+07
407.17,1.73E+07
407.22,1.15E+07
407.26,8.04E+06
407.3,5.54E+06
407.34,3.74E+06
407.39,2.23E+06
407.43,1.44E+06
407.47,9.15E+05
407.51,5.69E+05
407.56,3.06E+05
407.6,1.82E+05
